id_producto;proveedor;categoria;nombre;ref_fabricante;ref_proveedor;stock;precio_venta;imagenes;descripcion
258;2;11060102;MBR10100G;258;258;101;0,80536;;DIODO RECTIFICADOR RAPIDO 10A 100V TO220
259;2;0;2548-3401;259;259;0;3,17800;;TIRA 2,54 40V P/CUAD.RECTO 8,90+11,08+3,
260;2;0;MBR1045/STPS1045D;260;260;0;0,49800;;DIODO RECTIFICADOR RAPIDO 10A 45V TO220
261;2;11060102;MBR1520;261;261;13;4,29122;;DIODO RECTIFICADOR RAPIDO 15A 20V DO4
262;2;0;ABM3C-18.432MHZ-D4Y-;262;262;0;0,99000;;CHIP CRISTAL CUARZO 5X3,2X1,1
263;2;11060102;MBR1645;263;263;40;0,86546;;DIODO RECTIFICADOR RAPIDO 16A 45V TO220
264;2;11060102;MBR2045CT;264;264;39;0,32000;;DIODO RECTIFICADOR RAPIDO 20A 45V TO220
265;2;11060102;MBR3045PT;265;265;679;1,56264;;DIODO RECTIFI.DOBLE K/C 30A 45V TO247
266;2;11060102;MBR340;266;266;524;0,25000;;DIODO RECTIFICADOR RAPIDO 3A 40V DO201
267;2;11060102;MBR745;267;267;409;0,48400;;DIODO RECTIFICADOR RAPIDO 7,5A 40V TO220
268;2;11060102;MBR760;268;268;64;0,69264;;DIODO RECTIFICADOR RAPIDO 7,5A 60V TO220
269;2;0;MBRD835L;269;269;0;0,42000;;CHIP DIODO RAPIDO 8A 35V DPak 6,6X6,2X2,
270;2;90901;PT10MV10 2,2M;270;270;0;0,17764;;POTEN.PIHER 10 AJUSTE VERTI.HEX.S/EJE
271;2;0;22uF 16V D-4mm;271;271;0;0,36800;;CHIP COND.ELCO C-B 5,4X4,3 105G B.IMPEDA
272;2;0;LM317HVT TO220;272;272;0;1,26000;;CIRCUITO INTEGRADO REGUL.PO+1,2V/57V 1,5
273;2;11060103;MR854;273;273;645;0,13222;;DIODO RECTI.ULTRA RAPIDO 3A 400V DO201
274;2;11060103;MR856;274;274;79;0,10300;;DIODO RECTI.ULTRA RAPIDO 3A 600V DO201
275;2;0;MUR1560/RHRP1560;275;275;0;2,84000;;DIODO RECTI.ULTRA RAPIDO 15A 600V TO220
276;2;11060103;MUR160;276;276;124;0,18314;;DIODO RECTI.ULTRA RAPIDO 1A 600V DO41
277;2;0;PE-1V-E2;277;277;0;8,64000;;FILTRO DE RED PREFILTER 1A 250V 60HZ
278;2;11060103;MUR180ERL;278;278;26;0,25242;;DIODO RECTI.ULTRA RAPIDO 1A 800V DO41
279;2;0;SI3210-FT;279;279;0;7,90000;;CHIP CIR.INTEGR.TSSOP38 4,5X6,6X9,8 0,50
280;2;0;CR012SM;280;280;0;4,01800;;CONMUTADOR ROTATIVO 12P 1C S/T. P/SOLDAR
281;2;11060103;MUR460;281;281;11;0,33656;;DIODO RECTI.ULTRA RAPIDO 4A 600V DO201
282;2;0;2596-3201;282;282;0;1,44200;;ZOCALO 2,54 20P P/PLA.HEMBRA RECTA 7,1mm
283;2;0;1206 1% 324K;283;283;0;0,00962;;CHIP RESISTENCIA PELICULA SMD
284;2;0;200838-2;284;284;0;4,30000;;CONECTOR SERIE M HEMBRA AEREO 34V
285;2;11060103;MUR860;285;285;85;0,62000;;DIODO RECTI.ULTRA RAPIDO 8A 600V TO220
286;2;0;SLA7052MLF871;286;286;0;8,50000;;CIRCUITO INTEGRADO SIL18 RECTO
287;2;9010402;47uF 35V 53X11;287;287;92;0,03000;;CONDEN.ELCO.RADIAL 105G R.2,5 B.IMPEDANC
288;2;11060101;OA90;288;288;0;0,79000;;DIODO GERMANIO 0,010A 30V DO7
289;2;0;MMBD914LT1G;289;289;0;0,03240;;CHIP DIODO ULTRA RAP.0,2A 100V SOT23-3
290;2;3040203;24LC256-I/SN;290;290;2;0,96000;;CHIP MEMORIA EEPROM 32X8 SO8
291;2;0;0402 1% 13K;291;291;0;0,06240;;CHIP RESISTENCIA PELICULA SMD
292;2;0;6821-5604;292;292;0;7,14000;;CONECTOR TELEF.6/6 RJ12 4 HEMBRAS CODO
293;2;11060101;P600M (BY214-1000);293;293;921;0,11000;;DIODO RECTIFICADOR 6A 1000V R6
294;2;11060101;PLR818;294;294;881;0,24040;;DIODO RECTIFICADOR 1A 1000V (1N4007)
295;2;0;MDR6024 24V 2,5A;295;295;0;40,80000;;FUENTE ALIMENT.CARRIL.DIN 60W
296;2;0;CN203;296;296;0;0,61880;;BASE TRIF.MA.EMPOTRAR TER.SOLDAR 4,8
297;2;0;4555D;297;297;0;0,28800;;CHIP CIR.INTEGR.SO16 4X6,2X10 1,27
298;2;11060101;S10NF;298;298;4;1,31020;;DIODO RECTIFICADOR
299;2;11060101;S10RF;299;299;8;1,29818;;DIODO RECTIFICADOR
300;2;11060101;S3420;300;300;56;4,17102;;DIODO RECTIFICADOR 45A 200V DO5
301;2;11060102;SB160/MBR160;301;301;667;0,05662;;DIODO RECTIFICADOR RAPIDO 1A 60V DO41
302;2;11060102;SB530;302;302;5;0,26000;;DIODO RECTIFICADOR RAPIDO 5A 30V DO201
303;2;0;STLC5046;303;303;0;5,20000;;CHIP CIR.INTEGR.TQFP64
304;2;11060102;SB560;304;304;1086;0,37200;;DIODO RECTIFICADOR RAPIDO 5A 60V DO201
305;2;11060102;SBL1630CT;305;305;6067;0,60102;;DIODO RECTIFI.RAPIDO 2X8A 30V TO220 K.C
306;2;11060101;SD160;306;306;420;0,09616;;DIODO DE SENAL 60V 100mA PIHER
307;2;0;VL1220-1VC;307;307;0;4,08000;;PILA LITIO BOTON 3V 3,2X20 2P M/VER.3,50
308;2;0;2503 39MH;308;308;0;1,75000;;INDUCTANCIA RADIAL 12,2X13,9 R7,5 50mA.
309;2;0;RM12BPE-3S;309;309;0;22,50000;;CONECTOR CIRCULAR 3V HE.AER.HIROSE
310;2;0;BCECH350V10P;310;310;0;0,91200;;REGLETA ENCHUFABLE 3,50 10V MA.RE.CERRAD
311;2;0;STTA1206D;311;311;0;1,20000;;DIODO RECTI.ULTRA RAPIDO 12A 600V TO220
312;2;0;CC1751AV 1X0,75mm;312;312;0;0,19320;;CABLECILLO CONEXION 0,75 AMARILLO/VERDE
313;2;11060103;STTA806DI;313;313;24;1,26212;;DIODO RECTI.ULTRA RAPIDO 8A 600V TO220
314;2;0;PIC12F683-I/SN;314;314;0;1,68500;;CHIP MICROCONTROL.8B SO8 4X6,2X5 1,27
315;2;0;AHEF100;315;315;0;0,83600;;MULTIFUSIBLE RESETEABLE 1A 30V 9,7mm
316;2;40203;19.310/CO9013;316;316;16;2,55600;;ADAPTADOR BNC MACHO A HEMBRA CODO
317;2;0;UF4007;317;317;0;0,06100;;DIODO RECTI.ULTRA RAPIDO 1A 1000V DO41
318;2;11060102;USD645;318;318;206;1,08182;;DIODO RECTIFICADOR RAPIDO 6A 35V TO220
319;2;0;BZG03C15  DO214AC;319;319;0;0,62200;;CHIP DIODO ZENER 1,25W 15V SMA 2,9X4,6
320;2;11010201;BZG03C16  DO214AC;320;320;439;0,21036;;CHIP DIODO ZENER 1,25W 16V SMA 2,9X4,6
321;2;11010201;BZG03C43  DO214AC;321;321;1000;0,21036;;CHIP DIODO ZENER 1,25W 43V SMA 2,9X4,6
322;2;11010203;BZV55C10;322;322;119;0,02800;;CHIP DIODO ZENER 0,5W 10V 5% SOD80
323;2;11010202;BZT55C10 SOD80C;323;323;1280;0,03126;;CHIP DIODO ZENER 0,5W 10V 5% MINIMELF
324;2;11010202;BZT55C12 SOD80C;324;324;311;0,03126;;CHIP DIODO ZENER 0,5W 12V 5% MINIMELF
325;2;11010202;BZT55C15 SOD80C;325;325;1718;0,03126;;CHIP DIODO ZENER 0,5W 15V 5% MINIMELF
326;2;11010202;BZT55C18 SOD80C;326;326;1860;0,03366;;CHIP DIODO ZENER 0,5W 18V 5% MINIMELF
327;2;11010202;BZT55C24 SOD80C;327;327;2334;0,03126;;CHIP DIODO ZENER 0,5W 24V 5% MINIMELF
328;2;11010202;BZT55C2V4 SOD80C;328;328;2440;0,03126;;CHIP DIODO ZENER 0,5W 2,4V 5% MINIMELF
329;2;11010202;BZT55C2V7 SOD80C;329;329;1393;0,03366;;CHIP DIODO ZENER 0,5W 2,7V 5% MINIMELF
330;2;11010202;BZT55C33 SOD80C;330;330;532;0,03126;;CHIP DIODO ZENER 0,5W 33V 5% MINIMELF
331;2;11010202;BZT55C3V3 SOD80C;331;331;1109;0,03606;;CHIP DIODO ZENER 0,5W 3,3V 5% MINIMELF
332;2;11010202;BZT55C3V9 SOD80C;332;332;4604;0,04424;;CHIP DIODO ZENER 0,5W 3,9V 5% MINIMELF
334;2;0;SMD030F-2018-2;334;334;0;0,48180;;CHIP MULTIFUSIBLE 0,3A 5,44X3,18X0,71
335;2;0;10BQ0100  DO214AA;335;335;0;0,39580;;CHIP DIODO RAPIDO 1A 100V SMB 3,9X4,5
336;2;11010202;BZT55C6V2 SOD80C;336;336;4334;0,03120;;CHIP DIODO ZENER 0,5W 6,2V 5% MINIMELF
337;2;11010202;BZT55C6V8 SOD80C;337;337;1696;0,03126;;CHIP DIODO ZENER 0,5W 6,8V 5% MINIMELF
338;2;11010202;BZT55C7V5 SOD80C;338;338;2290;0,03126;;CHIP DIODO ZENER 0,5W 7,5V 5% MINIMELF
339;2;11010202;BZT55C8V2 SOD80C;339;339;304;0,03126;;CHIP DIODO ZENER 0,5W 8,2V 5% MINIMELF
340;2;11010202;BZT55C9V1 SOD80C;340;340;2365;0,03606;;CHIP DIODO ZENER 0,5W 9,1V 5% MINIMELF
341;2;11010203;BZV55C15/ZMM15V;341;341;1774;0,02800;;CHIP DIODO ZENER 0,5W 15V 5% SOD80
342;2;11010203;BZV55C20/ZMM20;342;342;5383;0,02800;;CHIP DIODO ZENER 0,5W 20V 5% SOD80
343;2;11010203;BZV55C24/ZMM24;343;343;5980;0,03678;;CHIP DIODO ZENER 0,5W 24V 5% SOD80
344;2;11010203;BZV55C27/ZMM27;344;344;2300;0,04328;;CHIP DIODO ZENER 0,5W 27V 5% SOD80
345;2;11010203;BZV55C2V4;345;345;2585;0,02800;;CHIP DIODO ZENER 0,5W 2,4V 5% SOD80
346;2;11010203;BZV55C2V7;346;346;2315;0,04328;;CHIP DIODO ZENER 0,5W 2,7V 5% SOD80
347;2;11010203;BZV55C33;347;347;1510;0,02880;;CHIP DIODO ZENER 0,5W 33V 5% SOD80
348;2;11010203;BZV55C3V0;348;348;264;0,02800;;CHIP DIODO ZENER 0,5W 3,0V 5% SOD80
349;2;11010203;BZV55C3V6/ZMM3V6;349;349;1266;0,03846;;CHIP DIODO ZENER 0,5W 3,6V 5% SOD80
350;2;11010203;BZV55C3V9/ZMM5228B;350;350;8160;0,02800;;CHIP DIODO ZENER 0,5W 3,9V 5% SOD80
351;2;11010203;BZV55C4V3;351;351;1712;0,02800;;CHIP DIODO ZENER 0,5W 4,3V 5% SOD80
352;2;0;ABM8G-32.000MHZ-B4Y-;352;352;0;1,09000;;CHIP CRISTAL CUARZO 3,2X2,5X1
353;2;3040109;M48T08-150PC1;353;353;0;19,60000;;MEMORIA SRAM 8KX8 DIL28 TIMEKEEPER
354;2;41402;CO30973;354;354;5;8,63800;;ZOCALO 1,27 2X40P P/PLA.HEMBRA REC.4,3mm
355;2;0;BZV55C5V6;355;355;0;0,02880;;CHIP DIODO ZENER 0,5W 5,6V 5% SOD80
356;2;11010203;BZV55C6V2/ZMM6V2;356;356;6703;0,02842;;CHIP DIODO ZENER 0,5W 6,2V 5% SOD80
357;2;41201;BIL20 VERDE;357;357;1;1,38000;;BORNE 4mm AISLADA CON TUERCA
358;2;0;TDA8510J;358;358;0;5,80000;;CIRCUITO INTEGRADO MULTIWATT
359;2;11010206;BZX84B3V0;359;359;2388;0,04448;;CHIP DIODO ZENER 225mW 3,0V SOT23
360;2;11010206;BZX84C10;360;360;500;0,04010;;CHIP DIODO ZENER 225mW 10V SOT23
361;2;11010206;BZX84C11;361;361;3289;0,04448;;CHIP DIODO ZENER 225mW 11V SOT23
362;2;11010206;BZX84C12;362;362;1634;0,01892;;CHIP DIODO ZENER 225mW 12V SOT23
363;2;11010206;BZX84C13;363;363;1889;0,04448;;CHIP DIODO ZENER 225mW 13V SOT23
364;2;11010206;BZX84C15;364;364;1905;0,04448;;CHIP DIODO ZENER 225mW 15V SOT23
365;2;11010206;BZX84C18;365;365;2703;0,04448;;CHIP DIODO ZENER 225mW 18V SOT23
366;2;11010206;BZX84C20;366;366;3947;0,04448;;CHIP DIODO ZENER 225mW 20V SOT23
367;2;11010206;BZX84C22;367;367;5925;0,04448;;CHIP DIODO ZENER 225mW 22V SOT23
368;2;11010206;BZX84C24;368;368;10305;0,04448;;CHIP DIODO ZENER 225mW 24V SOT23
369;2;11010206;BZX84C27;369;369;6760;0,04448;;CHIP DIODO ZENER 225mW 27V SOT23
370;2;11010206;BZX84C2V4;370;370;3000;0,04448;;CHIP DIODO ZENER 225mW 2,4V SOT23
371;2;11010206;BZX84C2V7;371;371;5450;0,04448;;CHIP DIODO ZENER 225mW 2,7V SOT23
372;2;11010206;BZX84C30;372;372;4172;0,02640;;CHIP DIODO ZENER 225mW 30V SOT23
373;2;11010206;BZX84C33;373;373;1905;0,04448;;CHIP DIODO ZENER 225mW 33V SOT23
374;2;11010206;BZX84C36;374;374;2800;0,02000;;CHIP DIODO ZENER 225mW 36V SOT23
375;2;0;100uF 63V 17X10;375;375;0;4,26000;;CONDENSADOR ELECTROLITICO 105G AXIAL
376;2;11010206;BZX84C3V3;376;376;2955;0,02600;;CHIP DIODO ZENER 225mW 3,3V SOT23
377;2;11010206;BZX84C3V6;377;377;1836;0,02640;;CHIP DIODO ZENER 225mW 3,6V SOT23
378;2;11010206;BZX84C3V9;378;378;5351;0,04448;;CHIP DIODO ZENER 225mW 3,9V SOT23
379;2;11010206;BZX84C4V3;379;379;8770;0,04448;;CHIP DIODO ZENER 225mW 4,3V SOT23
380;2;11010206;BZX84C4V7;380;380;5331;0,02200;;CHIP DIODO ZENER 225mW 4,7V SOT23
381;2;11010206;BZX84C51;381;381;4207;0,04448;;CHIP DIODO ZENER 225mW 51V SOT23
382;2;7040402;C120-902 TTO.REFORZ.;382;382;0;31,00000;;ADVANCED CARTUCHO 0,3X3 COMPONENTES CHIP
383;2;9010801;470pF 100V R-5;383;383;4;1,02000;;CONDENSADOR POLYESTER RADIAL
384;2;11010206;BZX84C6V2;384;384;10667;0,04448;;CHIP DIODO ZENER 225mW 6,2V SOT23
385;2;0;BZX84C6V8;385;385;0;0,04086;;CHIP DIODO ZENER 225mW 6,8V SOT23
386;2;11010206;BZX84C7V5;386;386;6819;0,04448;;CHIP DIODO ZENER 225mW 7,5V SOT23
387;2;11010206;BZX84C8V2;387;387;16696;0,04448;;CHIP DIODO ZENER 225mW 8,2V SOT23
388;2;11010206;BZX84C9V1;388;388;2065;0,03400;;CHIP DIODO ZENER 225mW 9,1V SOT23
389;2;11010207;LL1.5;389;389;5000;0,30050;;CHIP DIODO ZENER 0,5W 1,5V SOD80
390;2;11010207;LL2.0;390;390;2500;0,32454;;CHIP DIODO ZENER 0,5W 2,0V SOD80
391;2;11010208;MMSZ3V3;391;391;5833;0,03606;;CHIP DIODO ZENER 0,5W 3,3V SOD123
392;2;0;1N1366A;392;392;0;0,74526;;DIODO ZENER 10W 43V
393;2;0;3966-2021;393;393;0;0,09100;;CONECTOR 3,96 2V MA.RE.P/CUA.POL.C/ANCLA
394;2;9010401;100uF 25V 8X13;394;394;54;0,44000;;CONDENSADOR ELECTROLITICO 105G AXIAL
395;2;11010109;1N2989B;395;395;58;1,68284;;DIODO ZENER 10W 30V
396;2;0;1N2990B;396;396;0;1,68284;;DIODO ZENER 10W 33V
397;2;11010109;1N2995B;397;397;8;1,68284;;DIODO ZENER 10W 47V
398;2;11010109;1N3002B;398;398;17;2,29586;;DIODO ZENER 10W 75V
399;2;11010109;1N3003B;399;399;72;2,03142;;DIODO ZENER 10W 82V
400;2;11010109;1N3005B;400;400;18;2,28384;;DIODO ZENER 10W 100V
401;2;11010109;1N3007B;401;401;0;2,03142;;DIODO ZENER 10W 110V
402;2;11010109;1N3011B;402;402;32;2,28384;;DIODO ZENER 10W 150V
403;2;11010111;1N3305;403;403;40;7,50064;;DIODO ZENER 50W 6,8V
404;2;11010111;1N3310B;404;404;10;7,75306;;DIODO ZENER 50W 11V DO5
405;2;0;1N3311B;405;405;0;22,42000;;DIODO ZENER 50W 12V
406;2;0;MCP111T-195I/TT;406;406;0;0,69560;;CHIP CIR.INTEGR.SOT23B-3
407;2;11010111;1N3338B;407;407;4;2,01940;;DIODO ZENER 50W 82V
408;2;11010111;1N3346B;408;408;9;1,77900;;DIODO ZENER 50W 150V
409;2;11010103;1N4731A;409;409;7400;0,07212;;DIODO ZENER 1W 4,3V DO41
410;2;0;SD2931-10;410;410;0;111,88000;;TRANSISTOR MOSFET CANAL N 125V 20A M174
411;2;0;9003700000;411;411;0;139,58000;;PELACABLES M-D-STRIPAX AWG30+32
412;2;0;MAX6366LKA23+;412;412;0;2,88000;;CHIP CIR.INTEGR.SOT23-8
413;2;0;85HF80;413;413;0;19,82000;;DIODO RECTIFICADOR 85A 800V DO5 K.ROSCA
414;2;30501;74HC193N;414;414;32;0,48880;;CIRCUITO INTEGRADO DIL16
415;2;50843;CFCC-8-04A-RT;415;415;0;0,22840;;CLIP ADHESIVO CABLE PLANO 25X25X10
416;2;0;5X20 80mA F;416;416;0;0,24000;;FUSIBLE RAPIDO
417;2;11010103;1N4749A;417;417;551;0,07212;;DIODO ZENER 1W 24V DO41
418;2;0;1N4752A;418;418;0;0,07212;;DIODO ZENER 1W 33V DO41
419;2;11010103;1N4759A;419;419;754;0,04400;;DIODO ZENER 1W 62V DO41
420;2;0;5-825440-0;420;420;0;6,92000;;TIRA 2,54 2X50V P/CUAD.RECTO 12X6X2,54
421;2;0;MAX795SCSA+;421;421;0;16,24000;;CHIP CIR.INTEGR.SO8 4X6,2X5 1,27
422;2;0;177984-2;422;422;0;4,74000;;CONECTOR SMD 0,80 2X30V HE.CARTA/CARTA
423;2;0;24 Mhz SPXO HCMOS;423;423;0;4,40000;;CHIP OSCILADOR CUARZO 5X7X1,8
424;2;11010102;1N5245B;424;424;176;0,02210;;DIODO ZENER 0,5W 15V DO35
425;2;11010108;1N5333B/BZV48/58C3V3;425;425;3361;0,31252;;DIODO ZENER 5W 3,3V DO201
426;2;11010108;1N5336B/BZV48/58C4V3;426;426;58;1,05480;;DIODO ZENER 5W 4,3V DO201
427;2;11010108;1N5337B/BZV48/58C4V7;427;427;5;0,32000;;DIODO ZENER 5W 4,7V DO201
428;2;11010108;1N5338B/BZV48/58C5V1;428;428;40;0,33656;;DIODO ZENER 5W 5,1V DO201
429;2;11010108;1N5339B/BZV48/58C5V6;429;429;336;0,25242;;DIODO ZENER 5W 5,6V DO201
430;2;0;1N5341B/BZV48/58C6V2;430;430;0;0,24606;;DIODO ZENER 5W 6,2V DO201
431;2;11010108;1N5342B/BZV48/58C6V8;431;431;140;0,21546;;DIODO ZENER 5W 6,8V DO201
432;2;30302;MAX3232CSE+;432;432;130;2,40000;;CHIP CIR.INTEGR.SO16 4X6,2X10 1,27
433;2;0;1N5344B/BZV48/58C8V2;433;433;0;0,18846;;DIODO ZENER 5W 8,2V DO201
434;2;11010108;1N5346B/BZV48/58C9V1;434;434;60;0,33656;;DIODO ZENER 5W 9,1V DO201
435;2;11010108;1N5347B/BZV48/58C10;435;435;68;0,15760;;DIODO ZENER 5W 10V DO201
436;2;11010108;1N5348B/BZV48/58C11;436;436;79;0,33656;;DIODO ZENER 5W 11V DO20
437;2;11010108;1N5349B/BZV48/58C12;437;437;91;0,27600;;DIODO ZENER 5W 12V DO201
438;2;11010108;1N5350B/BZV48/58C13;438;438;111;0,33656;;DIODO ZENER 5W 13V DO201
439;2;0;1N5351B/BZV48/58C14;439;439;0;0,33656;;DIODO ZENER 5W 14V DO201
440;2;11010108;1N5352B/BZV48/58C15;440;440;225;0,16980;;DIODO ZENER 5W 15V DO201
441;2;11010108;1N5353B/BZV48/58C16;441;441;374;0,33656;;DIODO ZENER 5W 16V DO201
442;2;0;606005;442;442;0;12,20000;;TRANS.ENCAP.CROVISA 2X6V 5VA
443;2;11010108;1N5355B/BZV48/58C18;443;443;11;0,33656;;DIODO ZENER 5W 18V DO201
444;2;0;YC248-JR-074K7L;444;444;0;0,52000;;CHIP RED RESIST.8 R.16 P.1,6X3,2 CONVEXA
445;2;11010108;1N5357B/BZV48/58C20;445;445;21;0,24040;;DIODO ZENER 5W 20V DO201
446;2;11010108;1N5359B/BZV48/58C24;446;446;23;0,15800;;DIODO ZENER 5W 24V DO201
447;2;11010108;1N5361B/BZV48/58C27;447;447;50;0,33656;;DIODO ZENER 5W 27V DO201
448;2;0;47386;448;448;0;578,00000;;HERRAMIENTA ENGAST.AMP DATH PIDG 22-16
449;2;11010108;1N5363B/BZV48/58C30;449;449;75;0,24000;;DIODO ZENER 5W 30V DO201
450;2;11010108;1N5364B/BZV48/58C33;450;450;44;0,15000;;DIODO ZENER 5W 33V DO201
451;2;11010108;1N5365B/BZV48/58C36;451;451;69;0,25242;;DIODO ZENER 5W 36V DO201
452;2;11010108;1N5366B/BZV48/58C39;452;452;21;0,13542;;DIODO ZENER 5W 39V DO201
453;2;0;TPS78633KTT;453;453;0;3,50000;;CHIP CIR.INTEGR.TO263 D2Pak-5 10,5X9,6X4
454;2;40604;A5764MFR/8060-3641;454;454;48;6,30000;;CONECTOR CENTRONIC 64V MACHO C/PLANO
455;2;0;MF-NSMF012;455;455;0;0,52000;;CHIP MULTIFUSIBLE 0,12A 3,4X1,8X1,1 1206
456;2;11010108;1N5370B/BZV48/58C56;456;456;254;0,33656;;DIODO ZENER 5W 56V DO201
457;2;0;1N5372B/BZV48/58C62;457;457;0;0,33656;;DIODO ZENER 5W 62V DO201
458;2;0;B82462G4472M;458;458;0;3,42000;;CHIP INDUCTOR POT.4,7uH 2A 6,3X6,3X3
459;2;11010108;1N5374B/BZV48/58C75;459;459;454;0,33656;;DIODO ZENER 5W 75V DO201
460;2;0;ATmega2560-16AU;460;460;0;19,30000;;CHIP MICROPROCESADOR ATMEL TQFP100
461;2;0;BAAB-48 ANCHO 4,8;461;461;0;0,08236;;SOPORTE BRIDA ANCLAJE 4,08 PANEL 0,75-2
462;2;11010108;1N5378B/BZV48/58C100;462;462;574;0,34650;;DIODO ZENER 5W 100V DO201
463;2;0;SC16C654BIB64;463;463;0;25,57200;;CHIP MICROCONTROLADOR LQFP64
464;2;11010108;1N5380B/BZV48/58C120;464;464;48;0,33656;;DIODO ZENER 5W 120V DO201
465;2;11010108;1N5383B/BZV48/58C150;465;465;33;1,54000;;DIODO ZENER 5W 150V DO201
466;2;0;AD5290YRMZ10 POT.10K;466;466;0;7,08000;;CHIP CIR.INTEGR.MSOP10 3,1X5,05X3,1 0,50
467;2;0;GDH02S04;467;467;0;5,58000;;DIP SWITCH SMD 2V 2,36X9X2,3X3,66 1,27
468;2;90707;2W 5% 100R 5X12;468;468;286;0,02200;;RESISTENCIA PELICULA OXIDO METALICO
469;2;30302;LM2901DG;469;469;208;0,15000;;CHIP CIR.INTEGR.SO14 4X6,2X8,75 1,27
470;2;0;56nF 100V R-5 L;470;470;0;0,15000;;CONDENSADOR POLYESTER RADIAL LACADO
471;2;0;DOS162;471;471;0;3,01000;;AGUJA P/JERINGUILLA ESTANO LIQUIDO 0,84m
472;2;0;CC1500200MA 1X0,50mm;472;472;0;0,20000;;CABLECILLO CONEXION 0,50 MARRON(200 Mts)
473;2;0;LF398M/NOPB;473;473;0;0,74060;;CHIP CIR.INTEGR.SO14 4X6,2X8,75 1,27
474;2;0;1546-3050;474;474;0;2,50000;;CONECTOR C/PLA.2,54X1,27 2X25V MA.RE.P.B
475;2;11010102;1N936;475;475;95;0,03006;;DIODO ZENER 0,5W 9,0V DO7
476;2;0;BO0820;476;476;0;5,62800;;BOTON MANDO 20mm ALUMINIO NE.EJE 6mm
477;2;11010203;BZV55C13/TZMC13;477;477;1654;0,03400;;CHIP DIODO ZENER 0,5W 13V 5% SOD80
478;2;0;100uF 1210 6,3V X5R;478;478;0;0,97840;;CHIP CONDENSADOR CERAMICO MULTICAPA
479;2;110202;BSR19A (U36);479;479;3000;0,10000;;CHIP TRANSISTOR NPN SOT23
480;2;0;400950;480;480;8;2,46400;;ALTAVOZ 3,1/2 PUL.ALNICO 1W 8R CONO PAPE
481;2;0;LH1513AT;481;481;0;13,70000;;RELE ESTADO SOLIDO DIL8
482;2;0;2322.156.12215;482;482;0;0,04420;;RESISTENCIA METAL FILM 0,6W 1% 2,21M
483;2;100202;VC120605D150DP;483;483;1650;0,20000;;CHIP VARISTOR 1206 5,6V 0,4J
484;2;0;VC120614D300DP;484;484;0;0,40618;;CHIP VARISTOR 1206 14V 0,4J
485;2;0;ZM4733A;485;485;0;0,08414;;CHIP DIODO ZENER 1W 5,1V MELF 5,2X2,6
486;2;11010214;ZM4746A;486;486;4900;0,08414;;CHIP DIODO ZENER 1W 18V MELF 5,2X2,6
487;2;91035;2512 5% 10R;487;487;275;0,07400;;CHIP RESISTENCIA PELICULA SMD
488;2;0;2N4063;488;488;0;29,80000;;TRANSISTOR 450V 1A TO39
489;2;0;LM2831XMF;489;489;0;7,83400;;CHIP CIR.INTEGR.SOT23/5
490;2;11010203;BZV55C16/ZMM16;490;490;1112;0,03400;;CHIP DIODO ZENER 0,5W 16V 5% SOD80
491;2;0;2N6673;491;491;0;13,80000;;TRANSISTOR TO3
492;2;0;0402 1% 200R;492;492;0;0,01700;;CHIP RESISTENCIA PELICULA SMD
493;2;0;SMAJ16CA  DO214AC;493;493;0;0,42000;;CHIP SUPR.TRAN.400W 16V BI.SMA 2,9X4,6
494;2;11010203;BZV55C39/ZMM39;494;494;8800;0,18800;;CHIP DIODO ZENER 0,5W 39V 5% SOD80
495;2;91023;0603 5% 18R;495;495;4800;0,00080;;CHIP RESISTENCIA PELICULA SMD
496;2;0;412016;496;496;0;17,80000;;TRANS.ENCAP.CROVISA 12V 16VA
497;2;11010203;BZV55C43/ZMM43;497;497;2134;0,03400;;CHIP DIODO ZENER 0,5W 43V 5% SOD80
498;2;0;U2405;498;498;0;0,18000;;BOTON PULSADOR SERIE 18000 AMARILLO
499;2;0;FRSS352;499;499;0;21,96000;;FUSIBLE BUSSMANN
500;2;11010203;BZV55C6V8/ZMM6V8;500;500;1738;0,03400;;CHIP DIODO ZENER 0,5W 6,8V 5% SOD80
501;2;0;DCP020515DP;501;501;0;19,16000;;CIRCUITO INTEGRADO DIL14
502;2;0;33uF 250V 6,3X11;502;502;0;1,44000;;CONDEN.ELECTRO.RADIAL 105G R.5
503;2;0;8010-3255;503;503;0;1,82000;;CONECTOR SUBD 25V MA.RE.C.I.C/TORR+ARPON
504;2;0;HIBOK83;504;504;0;14,60000;;MULTIMETRO DIGITAL
505;2;11010108;1N5379B/BZV48/58C110;505;505;100;0,33656;;DIODO ZENER 5W 110V DO201
506;2;0;G6K-2P-Y 12Vdc;506;506;0;3,30000;;RELE SUBMI.1C 1A 10X6,5X5,4 R-3,2
507;2;0;C245-806 EXTRA L.20;507;507;0;27,00000;;ADVANCED CARTUCHO 1,2X0,7 RECTO TTO.REFO
508;2;0;PE-6V;508;508;0;4,28400;;FILTRO DE RED PREFILTER 6A 250V
509;2;30302;MAX202IDWR;509;509;229;0,60000;;CHIP CIR.INTEGR.SO16W 7,6X10,6X10,5 1,27
510;2;0;BSR43TA (AR4);510;510;0;0,64800;;CHIP TRANSISTOR NPN SOT89
511;2;0;2596-3091;511;511;0;0,75600;;ZOCALO 2,54 9P P/PLA.HEMBRA RECTA 7,1mm
